status,url
500,https://peartree.dental/services-location/general-dentistry/bingham-teeth-straightening
500,https://peartree.dental/services-location/general-dentistry/bingham-teeth-whitening
500,https://peartree.dental/services-location/general-dentistry/burton-joyce
500,https://peartree.dental/services-location/general-dentistry/colwick
500,https://peartree.dental/services-location/general-dentistry/complaints
500,https://peartree.dental/services-location/general-dentistry/east-bridgford
500,https://peartree.dental/services-location/general-dentistry/east-bridgford-smile-design
500,https://peartree.dental/services-location/general-dentistry/east-bridgford-teeth-straightening
500,https://peartree.dental/services-location/general-dentistry/east-bridgford-teeth-whitening
500,https://peartree.dental/services-location/general-dentistry/emergency-dentist-nottingham
500,https://peartree.dental/services-location/general/arnold
500,https://peartree.dental/services-location/general/bingham
500,https://peartree.dental/services-location/general/bingham-teeth-straightening
500,https://peartree.dental/services-location/general/bingham-teeth-whitening
500,https://peartree.dental/services-location/general/burton-joyce
500,https://peartree.dental/services-location/general/colwick
500,https://peartree.dental/services-location/general/complaints
500,https://peartree.dental/services-location/general/east-bridgford
500,https://peartree.dental/services-location/general/east-bridgford-smile-design
500,https://peartree.dental/services-location/general/east-bridgford-teeth-straightening
500,https://peartree.dental/services-location/general/east-bridgford-teeth-whitening
500,https://peartree.dental/services-location/general/emergency-dentist-nottingham
500,https://peartree.dental/services-location/restorative-dentistry/arnold
500,https://peartree.dental/services-location/restorative-dentistry/bingham
500,https://peartree.dental/services-location/restorative-dentistry/bingham-teeth-straightening
500,https://peartree.dental/services-location/restorative-dentistry/bingham-teeth-whitening
500,https://peartree.dental/services-location/restorative-dentistry/burton-joyce
500,https://peartree.dental/services-location/restorative-dentistry/colwick
500,https://peartree.dental/services-location/restorative-dentistry/complaints
500,https://peartree.dental/services-location/restorative-dentistry/east-bridgford
500,https://peartree.dental/services-location/restorative-dentistry/east-bridgford-smile-design
500,https://peartree.dental/services-location/restorative-dentistry/east-bridgford-teeth-straightening
500,https://peartree.dental/services-location/restorative-dentistry/east-bridgford-teeth-whitening
500,https://peartree.dental/services-location/restorative-dentistry/emergency-dentist-nottingham
500,https://peartree.dental/services-location/restorative/arnold
500,https://peartree.dental/services-location/restorative/bingham
500,https://peartree.dental/services-location/restorative/bingham-teeth-straightening
500,https://peartree.dental/services-location/restorative/bingham-teeth-whitening
500,https://peartree.dental/services-location/restorative/burton-joyce
500,https://peartree.dental/services-location/restorative/colwick
500,https://peartree.dental/services-location/restorative/complaints
500,https://peartree.dental/services-location/restorative/east-bridgford
500,https://peartree.dental/services-location/restorative/east-bridgford-smile-design
500,https://peartree.dental/services-location/restorative/east-bridgford-teeth-straightening
500,https://peartree.dental/services-location/restorative/east-bridgford-teeth-whitening
500,https://peartree.dental/services-location/restorative/emergency-dentist-nottingham
200,https://peartree.dental/services/cosmetic-dentistry/buccal-corridor-correction
200,https://peartree.dental/services/cosmetic-dentistry/composite-bonding
200,https://peartree.dental/services/cosmetic-dentistry/composite-veneers
200,https://peartree.dental/services/cosmetic-dentistry/edge-bonding
200,https://peartree.dental/services/cosmetic-dentistry/porcelain-veneers
200,https://peartree.dental/services/cosmetic-dentistry/teeth-whitening
200,https://peartree.dental/services/cosmetic-dentistry/teeth-whitening-boutique
200,https://peartree.dental/services/cosmetic-dentistry/teeth-whitening-enlighten
200,https://peartree.dental/services/cosmetic-dentistry/ultra-thin-veneers
200,https://peartree.dental/services/cosmetic-dentistry/veneers
404,https://peartree.dental/services/cosmetic-dentistry/veneers/composite
404,https://peartree.dental/services/cosmetic-dentistry/veneers/porcelain
404,https://peartree.dental/services/cosmetic-dentistry/veneers/ultra-thin
200,https://peartree.dental/services/cosmetic-dentistry/wedding-day-smile
200,https://peartree.dental/services/cosmetic/buccal-corridor-correction
200,https://peartree.dental/services/cosmetic/composite-bonding
200,https://peartree.dental/services/cosmetic/composite-veneers
200,https://peartree.dental/services/cosmetic/edge-bonding
200,https://peartree.dental/services/cosmetic/porcelain-veneers
200,https://peartree.dental/services/cosmetic/teeth-whitening
200,https://peartree.dental/services/cosmetic/teeth-whitening-boutique
200,https://peartree.dental/services/cosmetic/teeth-whitening-enlighten
200,https://peartree.dental/services/cosmetic/ultra-thin-veneers
200,https://peartree.dental/services/cosmetic/veneers
404,https://peartree.dental/services/cosmetic/veneers/composite
404,https://peartree.dental/services/cosmetic/veneers/porcelain
404,https://peartree.dental/services/cosmetic/veneers/ultra-thin
200,https://peartree.dental/services/cosmetic/wedding-day-smile
200,https://peartree.dental/services/dental-implants/all-on-4
500,https://peartree.dental/services/dental-implants/implant-bridge
200,https://peartree.dental/services/dental-implants/multiple-implant
200,https://peartree.dental/services/dental-implants/single-implant
200,https://peartree.dental/services/emergency-dentist/broken-tooth-repair
200,https://peartree.dental/services/emergency-dentist/same-day-appointment
200,https://peartree.dental/services/emergency-dentist/toothache-relief
200,https://peartree.dental/services/emergency-dentistry/broken-tooth-repair
200,https://peartree.dental/services/emergency-dentistry/same-day-appointment
200,https://peartree.dental/services/emergency-dentistry/toothache-relief
200,https://peartree.dental/services/emergency/broken-tooth-repair
200,https://peartree.dental/services/emergency/same-day-appointment
200,https://peartree.dental/services/emergency/toothache-relief
200,https://peartree.dental/services/general-dentistry/air-flow-stain-removal
200,https://peartree.dental/services/general-dentistry/biodentine-fillings
200,https://peartree.dental/services/general-dentistry/routine-exam
200,https://peartree.dental/services/general-dentistry/scale-and-polish
200,https://peartree.dental/services/general/air-flow-stain-removal
200,https://peartree.dental/services/general/biodentine-fillings
200,https://peartree.dental/services/general/routine-exam
200,https://peartree.dental/services/general/scale-and-polish
200,https://peartree.dental/services/hygiene/airflow-stain-removal
200,https://peartree.dental/services/implants/all-on-4
500,https://peartree.dental/services/implants/implant-bridge
200,https://peartree.dental/services/implants/multiple-implant
200,https://peartree.dental/services/implants/single-implant
200,https://peartree.dental/services/orthodontics/clearcorrect
200,https://peartree.dental/services/orthodontics/invisalign
200,https://peartree.dental/services/orthodontics/retainers
200,https://peartree.dental/services/restorative-dentistry/cobalt-chrome-dentures
200,https://peartree.dental/services/restorative-dentistry/complete-dentures
200,https://peartree.dental/services/restorative-dentistry/dental-crowns
200,https://peartree.dental/services/restorative-dentistry/dentures
404,https://peartree.dental/services/restorative-dentistry/dentures/cobalt-chrome-dentures
404,https://peartree.dental/services/restorative-dentistry/dentures/complete-dentures
404,https://peartree.dental/services/restorative-dentistry/dentures/hybrid-dentures
404,https://peartree.dental/services/restorative-dentistry/dentures/partial-dentures
404,https://peartree.dental/services/restorative-dentistry/dentures/valplast-dentures
200,https://peartree.dental/services/restorative-dentistry/hybrid-dentures
200,https://peartree.dental/services/restorative-dentistry/partial-dentures
200,https://peartree.dental/services/restorative-dentistry/root-canal-treatment
200,https://peartree.dental/services/restorative-dentistry/smile-design
200,https://peartree.dental/services/restorative-dentistry/valplast-dentures
200,https://peartree.dental/services/restorative-dentistry/white-fillings
200,https://peartree.dental/services/restorative/cobalt-chrome-dentures
200,https://peartree.dental/services/restorative/complete-dentures
200,https://peartree.dental/services/restorative/dental-crowns
200,https://peartree.dental/services/restorative/dentures
404,https://peartree.dental/services/restorative/dentures/cobalt-chrome-dentures
404,https://peartree.dental/services/restorative/dentures/complete-dentures
404,https://peartree.dental/services/restorative/dentures/hybrid-dentures
404,https://peartree.dental/services/restorative/dentures/partial-dentures
404,https://peartree.dental/services/restorative/dentures/valplast-dentures
200,https://peartree.dental/services/restorative/hybrid-dentures
200,https://peartree.dental/services/restorative/partial-dentures
200,https://peartree.dental/services/restorative/root-canal-treatment
200,https://peartree.dental/services/restorative/smile-design
200,https://peartree.dental/services/restorative/valplast-dentures
200,https://peartree.dental/services/restorative/white-fillings
200,https://peartree.dental/services/teeth-whitening/boutique
200,https://peartree.dental/services/teeth-whitening/enlighten
200,https://peartree.dental/smile-design-quiz
200,https://peartree.dental/terms
200,https://peartree.dental/test-form
200,https://peartree.dental/thank-you
200,https://peartree.dental/west-bridgford
200,https://peartree.dental/west-bridgford-teeth-straightening
200,https://peartree.dental/west-bridgford-teeth-whitening
200,https://peartree.dental/west-bridgford/complete-smile-makeover
200,https://peartree.dental/west-bridgford/composite-bonding
200,https://peartree.dental/west-bridgford/dental-bridges
200,https://peartree.dental/west-bridgford/dental-crowns
200,https://peartree.dental/west-bridgford/dental-implants
200,https://peartree.dental/west-bridgford/dentures
200,https://peartree.dental/west-bridgford/emergency-dentist
200,https://peartree.dental/west-bridgford/invisalign
200,https://peartree.dental/west-bridgford/orthodontics
200,https://peartree.dental/west-bridgford/porcelain-veneers
200,https://peartree.dental/west-bridgford/root-canal-treatment
200,https://peartree.dental/west-bridgford/teeth-whitening
200,https://peartree.dental/success
200,https://peartree.dental/offline
